Unnamed: 0,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Mood
475103,Orquesta Juan D' Arienzo,Quasi nada (El combate) - Instrumental,6b3fHi4MCi0DZmLJQCr34I,1,2020,tango,0.711,0.144,7,-17.238,0,0.161,0.952,0.819,0.0797,0.753,130.281,148413,4,Calm
1232020,The Naked And Famous,Who Are You Talking To?,3YLi3qVsu0EJqTQCadJpB8,8,2008,k-pop,0.347,0.772,11,-10.099,0,0.0774,0.606,0.729,0.194,0.342,200.134,168053,3,Energetic
984981,Bad Habit Boys,King Of Trash - Original Mix,6jlc7JM8fPt7jCgSPVISZY,0,2004,trance,0.712,0.661,7,-8.565,1,0.0501,0.00127,0.658,0.14,0.241,137.998,413080,4,Calm
536277,Janice Vidal,Little Miss Janice,22EE8dhOA8t2XSPMYiQSWi,33,2022,cantopop,0.803,0.429,5,-6.33,0,0.045,0.799,0.0,0.0984,0.563,120.101,211744,4,Calm
10214,Moa Pillar,Triple Point,6geOyQAiJYlY3Q2iKGhVKB,0,2012,club,0.371,0.524,4,-10.895,0,0.0817,0.283,0.682,0.0753,0.209,159.924,342000,4,Calm
978530,Deep Sleep Music Academy,Heavy Droplets & Birds,2nDic8YzwMkl9iJHmaULZ0,0,2004,sleep,0.0989,0.96,1,-13.513,1,0.166,0.000498,0.938,0.642,0.0368,171.694,86082,3,Energetic
242119,The Gloom In The Corner,Heaven's Collapse,189fFDa4bwseQHBnAwkbA6,21,2016,hardcore,0.507,0.907,7,-5.028,1,0.064,0.00243,0.000353,0.352,0.106,95.088,120000,4,Calm
1444244,Serwan Zana,Barane,3AHaVA49Rh7OGtO9p4QTNU,37,2011,k-pop,0.677,0.935,10,-1.509,0,0.0592,0.133,0.0,0.248,0.956,103.059,118871,4,Happy
193446,Caligula's Horse,Marigold,4I5NcGVjREt60IThG2GGu9,40,2015,metal,0.28,0.928,2,-4.609,1,0.0678,8.24e-06,0.00255,0.293,0.0891,139.958,379747,4,Energetic
727393,Ignite,Burned Up,7AAHii9QgwQ0Wb2dmtuT3c,17,2000,ska,0.291,0.88,5,-6.203,1,0.0519,0.00102,0.009,0.104,0.474,173.346,166400,3,Energetic
96583,Krill,Purity of Heart,2GxcWwD4ECliKJ7lfvow9A,33,2013,punk,0.222,0.844,4,-4.714,1,0.0384,0.000206,0.000435,0.114,0.653,171.108,222827,4,Happy
133398,Anathema,Dusk (Dark Is Descending),4mEHJhp1QxVoTPzq4ADr7j,25,2014,goth,0.503,0.796,5,-8.083,0,0.0439,0.00687,0.0109,0.104,0.0731,112.039,360253,3,Calm
971518,Pablo Olivares,Yo Quiero Amarte Más,3xY2qdLacvwc7pmjyPXX8b,45,2004,rock,0.604,0.619,11,-6.848,1,0.0309,0.261,0.0,0.106,0.548,134.047,309838,4,Calm
378152,Marshmello,Run it Up,41MlSJxqdr60xsfYocAgRA,47,2019,dance,0.422,0.875,11,-3.3,0,0.296,0.0084,1.07e-06,0.396,0.594,71.761,142500,4,Calm
1146744,Wolfgang Petry,Der Sommer von damals (Live),2jOP4qOiNRCPPAVewLT3E3,16,2007,german,0.423,0.896,7,-5.604,1,0.0365,0.0192,8.34e-06,0.722,0.601,109.401,246067,4,Happy
1288700,Krawallbrüder,G-L-N,3KlY12liCtoQVvVq51OAaX,11,2009,german,0.543,0.882,9,-5.403,0,0.0486,0.0401,5.02e-06,0.0951,0.495,116.041,312053,4,Calm
285548,Eminem,Arose,3fYptFSlH8Xs7Uoybytyrm,49,2017,hip-hop,0.532,0.906,4,-6.118,0,0.446,0.168,0.0,0.14,0.547,140.684,274627,1,Energetic
104821,Monica Naranjo,Empiezo a Recordarte,2wjXL2jux4qDBhUGziwwTd,27,2013,spanish,0.495,0.576,11,-4.637,1,0.0269,0.39,0.0,0.358,0.297,132.745,247133,4,Calm
1319427,Subrat Moharana,A College Bali Fulki Gali,31UWajKVuwt3LhiNkRwQkg,0,2009,samba,0.52,0.946,10,-2.402,0,0.16,0.491,2.19e-05,0.102,0.799,157.092,276781,4,Happy
343926,Blue Stahli,You'll Get What's Coming (Sebastian Komor Remix) - Instrumental,0ukDPPbJXiuTG7WO9s6c5x,7,2018,industrial,0.344,0.955,1,-5.921,1,0.0581,0.00727,0.917,0.0857,0.101,113.367,262588,3,Calm
814122,Enaid,The Round Table,0AEvA1kkJVcTtxfU6PPjwA,29,2002,folk,0.228,0.353,7,-11.771,1,0.0346,0.828,0.504,0.651,0.0913,79.529,289267,4,Sad
1350706,Konstantin Yoodza,Muscat - Original Mix,3ighKrpBtvQz9kDukFYMnM,0,2010,dubstep,0.804,0.792,7,-9.803,0,0.0622,0.000295,0.935,0.0934,0.178,127.995,376885,4,Energetic
251603,Christopher Zondaflex Tyler,Left and Right,1uyJKC2ituaAOLaTak6N95,6,2016,party,0.915,0.352,0,-17.435,1,0.337,0.00991,0.0,0.0754,0.767,94.036,122777,4,Calm
406594,Drax Project,Catching Feelings (feat. SIX60),0gCNs3jCCDhObAK0MRghtv,58,2019,pop,0.396,0.521,3,-5.877,1,0.101,0.605,0.0,0.157,0.34,175.558,218854,4,Calm
1124877,The Sheepdogs,Headin' Down,2qnREAzPl2GFcg8qh5qUQq,17,2007,blues,0.713,0.72,6,-4.714,1,0.0303,0.35,0.0,0.0787,0.83,109.875,245400,4,Happy
138756,BLADE STORM,Beware Monster,5Y3iR077TN4yK6yLes5JeF,0,2014,heavy-metal,0.478,0.992,4,-4.955,1,0.12,0.00433,0.944,0.424,0.148,119.981,252618,4,Calm
184335,Natema,BMW - Original Mix,4HxnOn1CD4EnAHvJAyVCMo,32,2015,groove,0.838,0.693,9,-5.128,0,0.0441,0.00837,0.517,0.0596,0.726,120.006,309847,4,Calm
960425,Walls of Jericho,Thanks For The Memories,41zMCBfFxn5ziMdjiFzGMF,4,2004,metalcore,0.254,0.975,0,-2.981,1,0.105,0.000118,0.0,0.0627,0.313,179.934,172000,5,Energetic
373205,Arin Ray,ZZZ,4xIu2nzN4tz1X4R0cNU5VU,54,2019,chill,0.63,0.198,5,-8.018,1,0.0458,0.0195,0.00217,0.0939,0.648,79.959,128398,4,Calm
15986,Rick Astley,Superman,3kx6hUNAYXZvnWhemajANw,20,2012,disco,0.545,0.58,7,-6.324,1,0.0251,0.406,4.84e-06,0.198,0.579,159.979,197790,4,Calm
916956,Platero Y Tu,Humo de mis pies,1JxefC96c5HW3zNJTazf8r,5,2003,spanish,0.563,0.825,2,-6.708,1,0.0431,0.411,0.000237,0.102,0.956,164.998,206360,4,Happy
35273,Blu & Exile,More Out of Life,4z8N08FaYz0APyea04QCqs,19,2012,jazz,0.34,0.777,2,-7.263,1,0.143,0.185,0.0,0.0784,0.422,95.564,234159,4,Calm
382229,Alix Perez,SWRV,11pOZ9ccmozJ1isB5iJlDj,28,2019,drum-and-bass,0.562,0.876,10,-3.738,0,0.0577,0.00214,0.854,0.0745,0.373,173.999,295091,4,Energetic
1274372,Suffocation,Pray for Forgiveness,5NiNwCbMCCFmF1IXDlOzRx,17,2009,death-metal,0.307,0.946,9,-5.568,1,0.177,0.000223,0.0769,0.331,0.343,107.122,218693,3,Calm
1440259,Pentagram,Nocturne,3O4bUJnX5A7hegJd3DuiZ2,2,2011,indian,0.389,0.774,4,-6.331,1,0.0379,0.0273,0.0,0.351,0.134,75.039,230400,4,Calm
1273015,Vybz Kartel,Murder Informa,6Ox7dY2zcWjcMbJIxWvof4,22,2009,dancehall,0.783,0.771,2,-3.538,1,0.228,0.666,0.0,0.342,0.559,111.13,203370,4,Calm
470138,Rebecca Luker,What Did You Do to Your Face,1M61uEGF4bsxSCJKVDrZ4m,0,2020,show-tunes,0.554,0.353,9,-10.253,0,0.0592,0.762,0.0,0.0533,0.649,136.125,115098,4,Calm
783676,Pyotr Leshchenko,Stanochek,3iEBuSMFYBQLNR6Vz6uxc2,0,2001,romance,0.515,0.326,4,-8.673,0,0.0991,0.949,0.0,0.26,0.646,147.065,202685,5,Calm
1404531,Morbid,Citythrasher (Rehearsal),1ueNBOURAHZ91864jh0Jig,14,2011,black-metal,0.206,0.835,2,-6.945,1,0.18,7.12e-05,0.0293,0.123,0.229,114.691,66667,3,Calm
974382,Banda Muzenza,Viajar No Paraíso,0GGmj5OIoYVFU4YUzJIKEF,0,2004,samba,0.585,0.894,9,-4.362,1,0.0597,0.558,0.000224,0.56,0.681,126.119,164440,4,Happy
820125,Ben Tankard,You Will Know (feat. Mark Kibble & Joey Kibble) - Edit,0AfmdEWTt0d0YW1HqnaIzD,8,2002,gospel,0.61,0.441,1,-11.857,0,0.0263,0.33,0.000681,0.215,0.38,82.19,297507,4,Calm
1012644,Stream of Passion,Breathing Again,3aOWes5HgTpscoVqK3ZUkE,10,2005,goth,0.367,0.476,4,-7.189,1,0.0267,0.0222,0.0,0.132,0.211,144.051,218693,4,Calm
1384786,Sasquatch,Pull Me Under,2RY0bWDpkievwlHZbMWyvq,10,2010,psych-rock,0.183,0.795,10,-6.264,0,0.0493,0.00234,0.13,0.186,0.345,204.062,380461,3,Energetic
500262,Nico Santos,Would I Lie To You,630UOuFYluB6f01lg9FPWh,52,2021,german,0.678,0.82,11,-4.427,0,0.0576,0.0235,0.0,0.2,0.459,99.951,203985,4,Calm
1095252,Joyce DiDonato,Non Piu Mesta (From La Cenerentola),2UAUtbTkYLZgDqgUgK9gb7,4,2006,opera,0.385,0.14,4,-23.902,1,0.121,0.983,0.0256,0.664,0.13,134.968,451413,4,Sad
894930,Wann,Kau Bagai Cermin,1otg1UP3QdLXMTTjEfe7bM,6,2003,k-pop,0.367,0.591,4,-9.935,0,0.0367,0.408,0.0,0.264,0.16,173.899,305600,4,Calm
17432,Rusko,Thunder,3F9bkKEBUYiMhX22OjGQWM,18,2012,dub,0.563,0.887,11,-6.01,0,0.0357,8.13e-05,0.344,0.261,0.724,140.001,230328,4,Happy
786215,Zico & Zeca,Lembrando Meu Bem,6ZPUKSKgQULVI7fdxuepSI,2,2001,sertanejo,0.532,0.267,6,-9.51,1,0.0334,0.479,0.0,0.354,0.64,172.266,177074,3,Calm
408189,Danny Darko,Hanging Tree - Alex Great Remix,2rhSduBNjteGhpqGA55PV1,47,2019,progressive-house,0.749,0.716,2,-8.295,1,0.0373,0.0874,0.0101,0.147,0.237,126.005,170000,4,Energetic
1397790,Petter,Så mycket bättre - Satellites,32S4oP6r3ruyibfbcxr6YK,11,2010,swedish,0.703,0.829,4,-6.404,1,0.132,0.138,0.0,0.684,0.901,143.027,192200,4,Happy
534376,Nechochwen,I Can Die But Once,48D8b4Sgi3ktsivkOHJ8OU,10,2022,black-metal,0.29,0.857,8,-7.365,1,0.0459,0.069,0.2,0.328,0.246,165.455,376000,4,Energetic
179316,GIMS,Sans rétro (feat. Dadju) - Pilule bleue,0DxIgLPRwRMUjzLQryyCUo,33,2015,french,0.452,0.836,8,-3.215,0,0.119,0.461,0.0,0.219,0.762,129.007,238000,5,Happy
16516,Smooth,Blinded By the Light,1HIVmDLqtN7TWduhCTBMEc,23,2012,drum-and-bass,0.449,0.979,6,-2.435,0,0.0442,0.000978,0.964,0.269,0.309,173.985,291397,4,Energetic
778854,P76,Summah Jane,78R9LInlEtdgbCNWStziDL,0,2001,power-pop,0.373,0.902,2,-3.389,1,0.0347,1.2e-05,0.0,0.092,0.558,131.018,151693,4,Energetic
1107233,LA INDIA,Tengo Que Dejarte Ir,3sykzbrb3TGVZL9nILNHwv,6,2006,salsa,0.437,0.787,11,-2.633,1,0.073,0.561,0.0,0.116,0.546,171.979,279240,4,Energetic
279086,Skarlett Riot,Calling,6nVaOOVqUR7eTtoe7u7gvW,13,2017,goth,0.554,0.967,5,-2.264,0,0.0776,5.97e-05,0.000399,0.121,0.452,128.014,236719,4,Energetic
783719,Klavdiya Shulzhenko,Tochno,5HLIbaoyvEO8IfRn0IWont,0,2001,romance,0.633,0.291,5,-10.925,1,0.0851,0.97,0.0792,0.213,0.943,119.532,152778,4,Calm
1000780,Ed Rush,K-Wire,5LQ089N1vQkWeJADAYHKDa,3,2005,drum-and-bass,0.653,0.92,1,-9.658,1,0.137,0.0473,0.801,0.105,0.762,173.098,462280,4,Happy
563234,Suicide Commando,Sterbehilfe - FGFC820 Remix,6YLxSb0kWAZ1RrK9i9HqSJ,8,2022,industrial,0.523,0.998,11,-6.919,0,0.0705,0.000858,0.00129,0.668,0.161,130.611,292347,4,Energetic
939636,The Pine,Face Drawings,0DPI4VSuLN6GGHQszEb8jf,7,2004,emo,0.281,0.113,11,-16.703,1,0.0337,0.518,0.381,0.119,0.0794,108.176,293347,4,Sad
339596,Phuture Noize,We Are The Future,43L2M8GNY5Luq6sbT0jOna,27,2018,hardstyle,0.252,0.835,0,-3.422,0,0.042,0.331,0.0334,0.12,0.0524,155.112,248373,4,Energetic
227106,Kraak & Smaak,Hands of Time,4rMIxgdnLmKhvs4OoX6V6o,39,2016,deep-house,0.698,0.359,8,-11.219,1,0.0329,0.0691,0.101,0.0903,0.0394,115.023,344360,4,Calm
768590,Smog,Keep Some Steady Friends Around,3QQHFWZPkCdJTjO39Q5FLf,10,2001,indie-pop,0.712,0.588,2,-12.234,1,0.03,0.642,0.587,0.147,0.833,110.385,268467,4,Calm
82764,Tommy Emmanuel,Countrywide (Live),7IHsngbkYgQcHulnYoF267,4,2013,guitar,0.497,0.389,7,-15.04,1,0.032,0.704,0.846,0.717,0.678,104.901,114946,4,Calm
1255346,Falsalarma,Se Ke Nada Se,4rT2CYNsj1Ex69AL3d4ZpS,28,2008,spanish,0.763,0.918,9,-3.623,0,0.267,0.0966,0.0,0.0793,0.76,95.971,213960,4,Happy
354255,Elvis Presley,"Baby, What You Want Me To Do - Take 1 - First 'Sit-Down' Show - Live",32BOeoseUW6a4N5uB4W4cH,30,2018,rock-n-roll,0.412,0.809,4,-12.746,1,0.387,0.516,0.0161,0.265,0.354,120.687,344120,4,Energetic
1283012,Mansions,All Eyes on You,1i32kwOnZWisk4wiw6RhXP,5,2009,emo,0.323,0.717,1,-5.55,1,0.065,0.00589,0.000251,0.215,0.179,131.887,230787,4,Energetic
1451808,Atif Aslam,Tu Mohabbat Hai,2pR0sWcRylkkNJtvMjYL18,42,2011,pop-film,0.638,0.669,10,-6.334,1,0.0375,0.355,6.28e-05,0.0927,0.523,118.954,325747,4,Calm
958278,Rain,No No No,4VKsIJQ8HndSRVKeds3fgw,11,2004,k-pop,0.605,0.515,3,-4.57,0,0.227,0.169,0.0,0.0905,0.625,61.817,199533,4,Calm
1082426,Black Flag,Room 13,4mipmstEPPwAj0AbvV2yjY,10,2006,hard-rock,0.437,0.96,1,-11.087,0,0.0877,0.0014,1.09e-06,0.853,0.158,99.845,128107,4,Calm
142805,Husam Al Rassam,هم عريس,633OiPAO7Ks1yRWzmsczh7,26,2014,k-pop,0.678,0.939,5,-3.412,1,0.153,0.417,0.0,0.823,0.885,112.075,346067,4,Happy
1289081,Sean C. Johnson,Last Breath,6ukc3cCacRN638PAYeXICj,18,2009,gospel,0.46,0.685,4,-7.944,1,0.0429,0.00205,0.00157,0.304,0.214,130.996,239119,4,Calm
576990,Conrado & Aleksandro,Efeito Borboleta,4JWYM6DCoYfbGQ4wcCKQed,40,2022,sertanejo,0.546,0.684,3,-6.571,1,0.033,0.625,0.0,0.105,0.507,133.423,156723,4,Calm
519588,The Drifters,I Dig Your Act,1uxH1zkqpg39ykU63yV6LX,23,2021,rock-n-roll,0.804,0.575,7,-6.994,1,0.0324,0.278,0.0,0.0612,0.965,121.662,155973,4,Calm
119768,Shakira,La La La (Brazil 2014) (feat. Carlinhos Brown),2A17TySL9lcoRTA28w9yfB,63,2014,dance,0.783,0.806,11,-5.449,1,0.0763,0.179,0.000113,0.341,0.576,127.98,197680,4,Energetic
8393,The New Division,Pride,5jO7aEqQrPnf7KpMS7OIB5,14,2012,chill,0.322,0.909,4,-3.803,1,0.0412,0.00225,0.456,0.0971,0.2,170.045,289861,4,Energetic
1426791,Alexandre Desplat,Nothing Fits,3vIiEsZhsr7ktyIbIpYjEO,15,2011,french,0.239,0.0586,3,-20.944,1,0.0368,0.921,0.982,0.112,0.0588,45.619,163465,3,Sad
1213729,Raí Saia Rodada,Eu Vou Botando pra Dentro - Ao Vivo,7vx36BNbFnXfh08UFVFiop,5,2008,forro,0.742,0.824,10,-6.848,1,0.0454,0.515,0.0,0.165,0.963,129.987,195720,4,Happy
98082,Sergei Lemeshev,Романс Надира,50NKHsW9erL6jr5ondTLm0,3,2013,romance,0.23,0.251,7,-16.047,0,0.0391,0.985,0.0172,0.11,0.0849,100.303,249627,4,Sad
1084123,BOW WOW,THE RIVER,4pqsBDLuyGuDvhQoNrC2VE,0,2006,heavy-metal,0.201,0.63,10,-5.908,0,0.0377,0.00104,3.04e-05,0.359,0.224,145.444,293667,3,Calm
322421,Kojo Funds,Who Am I? (feat. Bugzy Malone),6jmuzJIkp31AMa2n4W3XSm,37,2018,dancehall,0.756,0.764,2,-3.837,1,0.229,0.0946,0.0,0.0909,0.642,132.073,191260,4,Happy
1344174,Flying Lotus,...And The World Laughs With You,5STqmIsYNIaupSUZrcDgaZ,36,2010,dance,0.637,0.717,8,-7.635,0,0.143,0.185,0.497,0.141,0.541,80.926,175040,4,Calm
786035,Dois A Um,Falso Coração - Ao Vivo,2fDJOTpBLmyMroXPlMkTwS,1,2001,sertanejo,0.48,0.901,2,-3.806,1,0.0976,0.345,0.0,0.37,0.717,174.338,130480,4,Happy
1281834,Chinese Man,Day by day - Remix,17z3Zql8BrDt8UQNTL1nuG,26,2009,electronic,0.685,0.643,5,-9.379,0,0.0349,0.0767,0.625,0.156,0.543,105.99,258855,4,Calm
324232,De Hofnar,Moving On,0KeSloexkTju3MZOueaQKs,25,2018,deep-house,0.797,0.732,7,-6.51,0,0.0347,0.136,0.00035,0.0891,0.809,113.991,179585,4,Happy
561021,PAWSA,Hendrix Flow,2JK7amLLxtXYavB4DJeF0Y,51,2022,house,0.923,0.583,0,-8.553,1,0.245,0.012,0.00213,0.104,0.806,131.029,239493,4,Calm
1264625,Enfold Darkness,The Sanctuaries,7qhMAN8ANHv1bJVf7DSv3Q,5,2009,black-metal,0.233,0.815,0,-6.926,0,0.0582,8.4e-06,0.0642,0.24,0.139,110.882,510027,3,Calm
1391280,Walter Lochmann,Life is Just a Bowl of Cherries,2FXtnoEWx42YNZswmMYj9D,0,2010,show-tunes,0.515,0.0829,5,-15.668,0,0.0491,0.951,1.7e-06,0.128,0.194,107.756,95987,3,Sad
813593,Samiam,Look No Hand,56QM5cDY5c6cw3eFH0MDye,1,2002,emo,0.294,0.964,9,-3.167,1,0.0541,0.00102,0.172,0.329,0.619,176.242,137560,4,Happy
299696,Celia Cruz,Un Bembe pa' Yemayá - DJ Jose Marquez Remix,3dQ4yz1rNK9Luu5RwFhiIf,12,2017,salsa,0.748,0.886,10,-5.378,0,0.0654,0.0323,0.0145,0.659,0.403,122.998,527362,4,Energetic
1171484,Bill Callahan,Footprints,2OGmjpn81XRtpotHVn61Gl,14,2007,psych-rock,0.743,0.818,5,-7.165,0,0.0397,0.551,0.000183,0.256,0.791,113.618,167573,4,Happy
582304,Francisco Canaro,Аргентинское Tанго Ciego,3tI6UD0BwHev3nPzEuT4gx,0,2022,tango,0.671,0.207,10,-11.396,0,0.044,0.972,0.0209,0.127,0.692,119.733,138112,4,Calm
397101,Fil Di Ferro,The Curse of the Werewolves,5qCTuEtzUYU2A1bpGxqS4K,0,2019,heavy-metal,0.235,0.891,9,-4.948,0,0.1,0.000109,0.000437,0.138,0.266,81.537,416262,4,Calm
353279,Waterparks,Not Warriors,45BHI8YQ2jqWOiktzyOkcT,39,2018,punk,0.59,0.932,6,-4.029,1,0.0476,0.00655,0.0,0.0676,0.512,106.652,212657,4,Calm
786680,Andrew Lloyd Webber,Everything's Alright,4o0GwegoNohuQe5poyhWDJ,18,2001,show-tunes,0.438,0.256,4,-14.842,1,0.0694,0.655,0.0,0.494,0.515,116.522,269200,5,Calm
343888,Josie Pace,No,0tCRafYLvOwADSew6K9ubi,6,2018,industrial,0.538,0.755,10,-4.128,0,0.0593,0.00231,0.000167,0.121,0.519,172.031,199000,4,Energetic
1144421,Soprano,Le Poids d'un amour,1NKx2wQl7VgX3YBO3h8vaf,29,2007,french,0.502,0.87,5,-3.685,0,0.52,0.35,0.0,0.299,0.403,180.332,265973,4,Energetic
928397,Funky DL,It's Over,0CAMO8sWKs2qT4EwpEBLc8,1,2004,chill,0.873,0.431,1,-13.378,1,0.379,0.291,4.3e-06,0.0773,0.615,98.827,274280,4,Calm
78282,Powerwolf,In the Name of God (Deus Vult),27krtJL99aNMCkqPdkSqii,50,2013,german,0.302,0.935,10,-5.32,0,0.0386,6.11e-05,0.00593,0.366,0.49,149.43,195920,4,Energetic
1404450,Rose Funeral,Entercism,5rltWi4qOrt7T0m87IpW7w,11,2011,black-metal,0.431,0.936,6,-4.917,1,0.0616,3.16e-05,0.00447,0.579,0.0703,105.071,276653,3,Calm
1154344,Syron Vanes,Get Out,4qFyb6DQYRZMzvyxid0Agh,0,2007,heavy-metal,0.547,0.909,9,-5.038,0,0.04,0.000149,0.0,0.144,0.609,124.91,265400,4,Happy
210832,Lucio Demare,Barrio de Tango,1VTER59s1Pfrv4INhCm331,1,2015,tango,0.427,0.137,6,-17.614,1,0.0597,0.94,0.0359,0.361,0.512,119.381,199692,4,Calm
463889,Above & Beyond,Satellite - Above & Beyond Mix (Edit),05vDouhgLfm8cZgwISi2cR,30,2020,progressive-house,0.504,0.945,9,-5.712,0,0.0705,0.0132,6.87e-05,0.0589,0.207,139.974,209653,4,Energetic
160525,Outline In Color,The Souvenir Scheme,1lACfOSFYPbVS7Y5uRHn4h,8,2014,trance,0.476,0.983,1,-4.26,0,0.268,0.000983,3.49e-06,0.373,0.152,130.878,233314,4,Energetic
1462270,Daniel,Eu quero ter felicidade,4ZJyMBo5k75zxwlu4qJBzK,2,2011,sertanejo,0.617,0.817,0,-6.916,1,0.0315,0.0859,0.0,0.165,0.894,133.228,247907,4,Happy
282779,Propagandhi,Cop Just Out of Frame,5aErz7rxrFV56SybevCdRR,32,2017,hardcore,0.332,0.981,1,-3.689,1,0.112,0.00116,1.57e-05,0.332,0.276,128.704,166453,4,Energetic
1120532,Let's Go Sailing,This Rope Is Long,7uYNZ0xGT0NUdwEmERrsHE,8,2007,acoustic,0.37,0.136,7,-13.732,1,0.034,0.827,0.48,0.0879,0.038,150.881,224607,3,Sad
1120442,Ernie Halter,Love In L.A.,5UK5ovyeZGzPJ6E3pGDsMB,5,2007,acoustic,0.581,0.533,9,-8.362,1,0.0453,0.34,0.0,0.0478,0.523,96.786,241000,4,Calm
32761,Re:Locate,Resource - ReChill,4s5HHU7R2gIwDAXSb50LFY,36,2012,house,0.56,0.458,5,-10.386,0,0.0278,0.0903,0.934,0.0987,0.314,159.998,221400,4,Calm
202731,Ivan Rebroff,Matuschka,30F1iFZlOhuWpeh4o90otx,0,2015,romance,0.386,0.212,2,-14.956,0,0.0404,0.982,0.0295,0.0962,0.346,90.615,216787,5,Calm
122264,Klangkarussell,Sternenkinder,4vMJGJi1oyZuIPOqkaAByx,23,2014,deep-house,0.739,0.67,2,-8.635,1,0.0515,0.0008,0.748,0.0983,0.121,122.008,452297,4,Calm
442749,Forró Festança,Cabarét do Andrezinho (Melhor Lugar),4DQRKHTJ5MZY2N5icgh0UA,14,2020,forro,0.768,0.451,10,-5.947,0,0.0576,0.383,0.0,0.121,0.636,134.527,168000,4,Calm
755946,Michel Jonasz,"Super nana - Live à l'Olympia, 2000",1Rm1R2wWs8VMUxHHPGI92J,6,2001,french,0.392,0.619,0,-7.867,0,0.0714,0.429,4.93e-05,0.976,0.285,126.193,324227,4,Calm
484007,Pink Skies,Santa Barbara Fireflies,2eOvLqajkezTGOpyzBRaI6,42,2021,chill,0.634,0.695,10,-5.479,1,0.0256,0.000652,0.00086,0.221,0.616,75.984,194874,4,Calm
1197010,School Of Seven Bells,Chain,77TqTFEl0OLOoeX3UD6WCi,14,2008,chill,0.709,0.845,1,-7.78,1,0.0453,0.0441,0.762,0.135,0.875,124.985,262373,4,Happy
385172,Four Tet,Dreamer,1trLI0S0vx58WgYa4CX8ef,33,2019,electronic,0.758,0.765,0,-9.741,1,0.0831,0.545,0.887,0.0941,0.433,135.003,202681,4,Energetic
528129,23,Jungle,0mo51EWgWu2vJldHLBYpR1,51,2021,swedish,0.861,0.489,6,-11.713,0,0.358,0.033,0.0,0.0842,0.583,99.928,156000,4,Calm
1346001,Misery Index,Sleeping Giants,2UOBpisUbbMik3kydoMJhI,14,2010,death-metal,0.301,0.969,2,-5.753,1,0.135,7.7e-06,0.516,0.286,0.126,102.244,176800,4,Calm
596067,Sultan + Shepard,Losing Ground (Tritonia 415),3WmD5bCzl6XrKCC4Eu3XSr,23,2023,electronic,0.642,0.733,6,-7.845,1,0.0436,0.048,0.489,0.341,0.0864,122.974,313825,4,Energetic
1398008,Adept,"Lets Celebrate, Gorgeous! You Know Whose Party This Is",6pjjEaT8DLrDakLfJ9GFc4,12,2010,swedish,0.292,0.887,5,-7.179,1,0.113,0.00327,0.00635,0.11,0.181,99.942,261707,4,Calm
1125498,Rob Le Pitch,Fender Bender-3 - Ryan Riback Mix,2he19EzLlceihVDES0i0VG,0,2007,breakbeat,0.789,0.583,7,-8.903,1,0.073,3.91e-05,0.832,0.0366,0.697,127.996,290625,4,Calm
988569,Robert Rich,Circle Unwound,2SgKToZausfSNWruhQ04oS,4,2005,ambient,0.104,0.355,11,-20.665,0,0.0558,0.948,0.935,0.104,0.0829,60.855,540000,4,Sad
827945,Gentleman Caller,"Freezing, Sara",5N0qQMrQZ8Gn1zh7s4yOst,0,2002,indian,0.685,0.296,7,-16.107,1,0.0393,0.155,0.00879,0.0972,0.636,95.372,211080,4,Calm
846129,Elton Medeiros,Psiquiatra,0HGr8cvhXzdSd4RKjbSenc,0,2002,samba,0.675,0.402,6,-12.241,0,0.139,0.835,0.000958,0.105,0.807,89.791,177107,4,Calm
365342,The Orb,The End of the End,6ZVoXytdIwXcMtLx9Pk2DF,15,2018,trip-hop,0.591,0.564,0,-9.144,1,0.0271,0.016,0.0243,0.147,0.215,131.935,237009,4,Calm
639115,Jets To Brazil,Little Light,5n8L4TjrsrMvmjBfOvFGZ5,13,2000,emo,0.565,0.732,0,-6.366,1,0.04,0.0875,0.00105,0.115,0.606,142.049,219707,4,Happy
1117181,34 Puñaladas,La cachila - Live,77xUyCBUO2e7CP4ahnk1u4,0,2006,tango,0.613,0.287,1,-17.699,1,0.132,0.82,0.846,0.646,0.264,109.091,255840,4,Sad
1058606,Mystic Diversions,Petite fanny,1KBcGpEmDJielQlqyQ8Pz5,30,2006,chill,0.845,0.397,2,-15.292,1,0.0535,0.751,0.914,0.101,0.962,129.985,183092,4,Calm
537996,Fiji Blue,Picture,2p559o1jy44J5DewLE0ZRp,43,2022,chill,0.75,0.448,11,-9.178,1,0.0475,0.381,0.0664,0.154,0.425,122.984,191397,4,Calm
394767,Jimi Hendrix,"Stone Free - Live at the Fillmore East, NY - 1/1/70 - 2nd Set",4c645zVJqyxcxfQNt8qRN2,16,2019,hard-rock,0.322,0.862,1,-9.398,1,0.116,0.0365,0.578,0.403,0.695,157.889,791893,4,Happy
176069,Excision,Push It Up,29vsJkaXNsaUsFLsTHABHI,23,2015,electronic,0.631,0.947,6,-3.035,0,0.0747,0.000577,0.855,0.615,0.0396,132.018,230426,4,Energetic
202122,Gene Vincent & His Blue Caps,"Well, I Knocked Bim Bam",3n59TLqazvDTlVe4GIEB4A,0,2015,rock-n-roll,0.601,0.756,0,-4.597,1,0.0311,0.562,0.0,0.281,0.854,91.267,133373,4,Happy
